time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
174500,2021-09-06 02:50:52,47.5730792868566,-122.62521791673,246.391084,253.3136564,10.787939321592,264.10159572159,83.66142,19.7074414,385.36090472,23,5,11.991,408.78663972159,391.076128,28.4315074,397.82809672,18.790296,-4.026492,-0.447388,346.9, -2.5, 0.9,0,0,1341,1024,1024,1024,182.9,-0.8,85,4.002,3.998,3.992,0,0,0,7.541,87.62,264.10159572159,246.391084,6,P-GPS,
174600,2021-09-06 02:50:52,47.5730862209431,-122.625220178253,246.391084,253.44489,10.656705721592,264.10159572159,83.66142,18.790296,385.80709896,23,5,11.991,408.78663972159,391.076128,28.4315074,397.82809672,18.342908,-4.026492,-0.447388,347, -0.5, 0.6,0,0,1341,1024,1024,1024,182.9,-0.8,85,4.002,3.998,3.992,0,0,0,7.541,87.62,264.10159572159,246.391084,6,P-GPS,
174700,2021-09-06 02:50:52,47.5730936095254,-122.625222637972,246.391084,253.5433152,10.558280521592,264.10159572159,83.66142,18.2981692,386.2861016,23,5,11.991,408.78663972159,391.076128,28.4315074,397.82809672,17.89552,-3.802798,-0.447388,346.9, 0.9, 0.6,0,0,1347,1024,1024,1024,182.9,-0.8,85,4.002,3.998,3.992,0,0,0,7.541,87.62,264.10159572159,246.391084,6,P-GPS,
174800,2021-09-06 02:50:52,47.5731008432166,-122.625225213906,246.391084,253.6745488,10.427046921592,264.10159572159,83.66142,17.8507812,386.73557668,23,5,11.991,408.78663972159,391.076128,28.4315074,397.82809672,17.448132,-3.802798,-0.447388,347, 1.7, 0.6,0,0,1352,1024,1024,1024,182.9,-0.8,85,4.002,3.998,3.992,0,0,0,7.541,87.62,264.10159572159,246.391084,6,P-GPS,
174900,2021-09-06 02:50:52,47.5731078356956,-122.625227560558,246.391084,253.772974,10.328621721592,264.10159572159,83.66142,17.3810238,387.221141,23,5,11.991,408.78663972159,391.076128,28.4315074,397.82809672,17.000744,-3.579104,-0.447388,347.2, 1.6, 0.8,0,0,1360,1024,1024,1024,182.9,-0.8,85,4.002,3.998,3.992,0,0,0,7.541,87.62,264.10159572159,246.391084,6,P-GPS,
175000,2021-09-06 02:50:53,47.5731155671288,-122.625230000874,246.391084,253.8713992,10.230196521592,264.10159572159,83.66142,16.9336358,387.8116922,23,5,11.991,408.78663972159,391.076128,28.4315074,397.82809672,16.553356,-3.579104,-0.447388,347.2, 1.4, 0.8,0,0,1404,1024,1024,1024,182.9,-0.8,85,4.002,3.998,3.992,0,0,0,7.541,87.62,264.10159572159,246.391084,6,P-GPS,
175100,2021-09-06 02:50:53,47.5731222596262,-122.625232236797,246.391084,253.9698244,10.131771321592,264.10159572159,83.66142,16.5086172,388.31037988,23,5,11.991,408.78663972159,391.076128,28.4315074,397.82809672,16.105968,-3.579104,-0.447388,347.3, 0.1, 0.7,0,0,1411,1024,1024,1024,182.9,-0.8,85,4.002,3.998,3.992,0,0,0,7.541,87.62,264.10159572159,246.391084,6,P-GPS,
175200,2021-09-06 02:50:53,47.5731288888306,-122.625234548504,246.391084,254.0682496,10.033346121592,264.10159572159,83.66142,16.0164904,388.80250588,23,5,11.991,408.78663972159,391.076128,28.4315074,397.82809672,15.65858,-3.35541,-0.223694,347.2, -3.1, 0.7,0,0,1411,1024,1024,1024,182.9,-0.8,85,4.002,3.998,3.992,0,0,0,7.541,87.62,264.10159572159,246.391084,6,P-GPS,
175300,2021-09-06 02:50:53,47.5731353037232,-122.6252366995,246.391084,254.1338664,9.967729321592,264.10159572159,83.66142,15.7927964,389.30775524,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,15.434886,-3.35541,-0.223694,347.1, -5.3, 0.6,0,0,1409,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.10159572159,246.391084,6,P-GPS,
175400,2021-09-06 02:50:53,47.5731419845352,-122.625239005722,246.391084,254.2322916,9.869304121592,264.10159572159,83.66142,15.7927964,389.83597048,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,15.434886,-3.35541,-0.223694,347, -6.5, 0.7,0,0,1409,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.10159572159,246.391084,6,P-GPS,
175500,2021-09-06 02:50:53,47.5731482745211,-122.625241114153,246.719168,254.6259924,9.803687321592,264.42967972159,83.66142,15.5691024,390.36090488,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,15.211192,-3.35541,-0.223694,347, -7.2, 0.7,0,0,1409,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.42967972159,246.719168,6,P-GPS,
175600,2021-09-06 02:50:53,47.5731544844229,-122.625243234776,246.719168,254.6916092,9.738070521592,264.42967972159,83.66142,15.3006696,390.88583928,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,14.987498,-3.131716,-0.223694,346.9, -7.8, 0.7,0,0,1408,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.42967972159,246.719168,6,P-GPS,
175700,2021-09-06 02:50:53,47.5731606601594,-122.625245296681,246.719168,254.7900344,9.639645321592,264.42967972159,83.66142,15.3006696,391.43045872,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,14.987498,-3.131716,-0.223694,346.9, -8.5, 0.6,0,0,1408,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.42967972159,246.719168,6,P-GPS,
175800,2021-09-06 02:50:53,47.5731661133562,-122.625247142105,246.391084,254.5275672,9.574028521592,264.10159572159,83.66142,15.099345,391.91602304,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,14.763804,-3.131716,-0.223694,346.9, -9.1, 0.5,0,0,1408,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.10159572159,246.391084,6,P-GPS,
175900,2021-09-06 02:50:53,47.5731721454072,-122.625249147426,246.719168,254.921268,9.508411721592,264.42967972159,83.66142,15.099345,392.470485,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,14.763804,-3.131716,-0.223694,346.9, -9.6, 0.5,0,0,1408,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.42967972159,246.719168,6,P-GPS,
176000,2021-09-06 02:50:54,47.5731781247884,-122.625251183426,246.719168,254.9868848,9.442794921592,264.42967972159,83.66142,15.099345,393.02494696,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,14.763804,-3.131716,-0.223694,346.9, -9.9, 0.3,0,0,1408,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.42967972159,246.719168,6,P-GPS,
176100,2021-09-06 02:50:54,47.5731840933409,-122.625253172088,246.719168,255.0196932,9.409986521592,264.42967972159,83.66142,14.875651,393.59909396,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,14.54011,-3.131716,-0.447388,346.9, -10.3, 0.5,0,0,1409,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.42967972159,246.719168,6,P-GPS,
176200,2021-09-06 02:50:54,47.573190377981,-122.62525518899,247.047252,255.413394,9.344369721592,264.75776372159,83.66142,14.875651,394.23229608,23,5,12.022,408.78663972159,391.076128,28.4315074,397.82809672,14.54011,-3.131716,-0.447388,346.8, -10.7, 0.4,0,0,1409,1024,1024,1024,182.9,-0.8,85,4.024,4.018,4.01,0,0,0,7.182,87.62,264.75776372159,247.047252,6,P-GPS,
176300,2021-09-06 02:50:54,47.5731963419074,-122.625257164343,247.047252,255.4790108,9.278752921592,264.75776372159,83.66142,14.875651,394.8326898,23,5,12.031,408.78663972159,391.076128,28.4315074,397.82809672,14.54011,-3.131716,-0.223694,346.8, -10.8, 0.5,0,0,1408,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,264.75776372159,247.047252,6,P-GPS,
176400,2021-09-06 02:50:54,47.5732020066059,-122.625258951253,247.047252,255.5446276,9.213136121592,264.75776372159,83.66142,14.875651,395.42980268,23,5,12.031,408.78663972159,391.076128,28.4315074,397.82809672,14.54011,-3.131716,-0.223694,346.8, -10.9, 0.3,0,0,1408,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,264.75776372159,247.047252,6,P-GPS,
176500,2021-09-06 02:50:54,47.5732079270462,-122.625260897654,247.375336,255.9383284,9.147519321592,265.08584772159,83.66142,14.651957,396.05316228,23,5,12.031,408.78663972159,391.076128,28.4315074,397.82809672,14.316416,-3.131716,-0.223694,346.8, -11.1, 0.3,0,0,1408,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,265.08584772159,247.375336,6,P-GPS,
176600,2021-09-06 02:50:54,47.5732136253959,-122.625262917604,247.375336,255.9711368,9.114710921592,265.08584772159,83.66142,14.651957,396.63059012,23,5,12.031,408.78663972159,391.076128,28.4315074,397.82809672,14.316416,-3.131716,-0.223694,346.8, -10.9, 0.4,0,0,1409,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,265.08584772159,247.375336,6,P-GPS,
176700,2021-09-06 02:50:54,47.5732195054686,-122.625264862176,247.375336,256.0367536,9.049094121592,265.08584772159,83.66142,14.651957,397.26707308,23,5,12.031,408.78663972159,391.076128,28.4315074,397.82809672,14.316416,-3.131716,-0.223694,346.8, -10.9, 0.4,0,0,1425,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,265.08584772159,247.375336,6,P-GPS,
176800,2021-09-06 02:50:54,47.5732251503945,-122.625266597988,247.375336,256.069562,9.016285721592,265.08584772159,83.66142,14.651957,397.9166794,23,5,12.031,408.78663972159,391.076128,28.4315074,397.9166794,14.316416,-3.131716,-0.223694,346.8, -11.3, 0.4,0,0,1440,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,265.08584772159,247.375336,6,P-GPS,
176900,2021-09-06 02:50:54,47.5732309942802,-122.625268515843,247.70342,256.4304544,8.983477321592,265.41393172159,83.66142,14.651957,398.5728474,23,5,12.031,408.78663972159,391.076128,28.4315074,398.5728474,14.316416,-3.131716,-0.223694,346.8, -12.5, 0.5,0,0,1440,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,265.41393172159,247.70342,6,P-GPS,
177000,2021-09-06 02:50:55,47.5732362881995,-122.625270167541,247.70342,256.4960712,8.917860521592,265.41393172159,83.66142,14.651957,399.196207,23,5,12.031,408.78663972159,391.076128,28.4315074,399.196207,14.316416,-3.131716,0,346.8, -13.5, 0.5,0,0,1440,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,265.41393172159,247.70342,6,P-GPS,
177100,2021-09-06 02:50:55,47.5732421104278,-122.625272067619,247.70342,256.5288796,8.885052121592,265.41393172159,83.66142,14.651957,399.87206004,23,5,12.031,408.78663972159,391.076128,28.4315074,399.87206004,14.316416,-3.131716,0,346.8, -13.9, 0.4,0,0,1442,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,265.41393172159,247.70342,6,P-GPS,
177200,2021-09-06 02:50:55,47.5732485360463,-122.625274107378,247.70342,256.5944964,8.819435321592,265.41393172159,83.66142,14.875651,400.64633828,23,5,12.031,408.78663972159,391.076128,28.4315074,400.64633828,14.54011,-3.131716,0,346.8, -14.1, 0.4,0,0,1457,1024,1024,1024,182.9,-0.8,85,4.011,4.004,3.996,0,0,0,6.478,87.62,265.41393172159,247.70342,6,P-GPS,
177300,2021-09-06 02:50:55,47.5732544717701,-122.625276031633,247.375336,256.2664124,8.819435321592,265.08584772159,83.66142,14.875651,401.3615614,23,5,12.025,408.78663972159,391.076128,28.4315074,401.3615614,14.54011,-3.131716,0,346.9, -14.4, 0.3,0,0,1457,1024,1024,1024,182.9,-0.8,85,4.017,4.009,4.001,0,0,0,7.009,87.8,265.08584772159,247.375336,6,P-GPS,
177400,2021-09-06 02:50:55,47.5732603024284,-122.625277943292,247.375336,256.2992208,8.786626921592,265.08584772159,83.66142,15.099345,402.07022284,23,5,12.025,408.78663972159,391.076128,28.4315074,402.07022284,14.763804,-3.131716,0,346.9, -15.1, 0.3,0,0,1457,1024,1024,1024,182.9,-0.8,85,4.017,4.009,4.001,0,0,0,7.009,87.8,265.08584772159,247.375336,6,P-GPS,
